Date,Open,High,Low,Close,Adj Close,Volume
2002-03-06,16.666670,16.666670,16.666670,100.000015,16.666670,0
2002-03-07,17.006670,17.096670,17.006670,102.580017,17.096670,6000
2002-03-08,17.133329,17.133329,16.941669,101.650017,16.941669,12600
2002-03-11,17.023331,17.051670,17.023331,102.310020,17.051670,10200
2002-03-12,17.051670,17.051670,17.051670,102.310020,17.051670,0
2002-03-13,17.013330,17.013330,17.013330,102.079987,17.013330,1200
2002-03-14,17.013330,17.013330,17.013330,102.079987,17.013330,0
2002-03-15,17.105000,17.105000,17.105000,102.629997,17.105000,600
2002-03-18,17.183331,17.290001,17.183331,103.189980,17.198330,19800
2002-03-19,17.198330,17.198330,17.198330,103.189980,17.198330,0
2002-03-20,17.350000,17.441669,17.333330,104.650017,17.441669,4200
2002-03-21,17.283331,17.283331,17.166670,103.090012,17.181669,5400
2002-03-22,17.181669,17.181669,17.181669,103.090012,17.181669,0
2002-03-25,16.916670,17.023331,16.916670,102.120003,17.020000,27000
2002-03-26,16.958330,16.958330,16.958330,101.749985,16.958330,600
2002-03-27,16.958330,16.958330,16.958330,101.749985,16.958330,0
2002-03-28,16.958330,16.958330,16.958330,101.749985,16.958330,0
2002-04-01,16.958330,16.958330,16.958330,101.749985,16.958330,0
2002-04-02,17.406670,17.548330,17.406670,105.000000,17.500000,15000
2002-04-03,17.223330,17.295000,17.203329,103.219971,17.203329,3600
2002-04-04,16.971670,16.971670,16.940001,101.639999,16.940001,2400
2002-04-05,16.976669,16.976669,16.976669,101.860016,16.976669,600
2002-04-08,17.033331,17.033331,16.980000,101.879997,16.980000,2400
2002-04-09,16.933331,16.933331,16.716669,100.300018,16.716669,2400
2002-04-10,16.716669,16.716669,16.716669,100.300018,16.716669,0
2002-04-11,16.850000,16.965000,16.850000,101.250000,16.875000,12600
2002-04-12,16.716669,16.716669,16.353331,98.119980,16.353331,9000
2002-04-15,16.633329,16.708330,16.633329,99.899994,16.650000,4800
2002-04-16,16.745001,16.775000,16.745001,100.649994,16.775000,2400
2002-04-17,17.100000,17.100000,17.093330,102.559982,17.093330,3000
2002-04-18,17.241671,17.266670,17.200001,103.200005,17.200001,45600
2002-04-19,17.200001,17.200001,17.200001,103.200005,17.200001,0
2002-04-22,17.083330,17.083330,17.033331,102.199982,17.033331,3600
2002-04-23,17.033331,17.070000,17.033331,102.419998,17.070000,4800
2002-04-24,16.958330,16.958330,16.798330,100.789978,16.798330,1200
2002-04-25,16.900000,16.900000,16.900000,101.399994,16.900000,1200
2002-04-26,16.883329,16.883329,16.680000,100.300018,16.716669,63600
2002-04-29,16.643330,16.643330,16.643330,99.859978,16.643330,1200
2002-04-30,16.764999,16.764999,16.764999,100.589996,16.764999,600
2002-05-01,16.766670,16.915001,16.766670,101.490005,16.915001,1200
2002-05-02,16.948330,16.950001,16.948330,101.700005,16.950001,3600
2002-05-03,17.100000,17.198330,17.100000,102.870003,17.145000,3000
2002-05-06,16.918329,16.918329,16.691669,100.150017,16.691669,43800
2002-05-07,16.693331,16.719999,16.658331,100.319992,16.719999,1800
2002-05-08,16.885000,16.885000,16.885000,101.309998,16.885000,600
2002-05-09,16.866671,16.866671,16.866671,101.200027,16.866671,1200
2002-05-10,16.883329,16.893330,16.785000,101.359978,16.893330,4200
2002-05-13,16.865000,17.000000,16.865000,101.639999,16.940001,63600
2002-05-14,17.173330,17.173330,17.148331,102.889984,17.148331,1800
2002-05-15,16.911671,16.965000,16.910000,101.790001,16.965000,4800
2002-05-16,17.046671,17.046671,17.046671,102.280029,17.046671,600
2002-05-17,16.848330,16.895000,16.848330,101.290024,16.881670,25800
2002-05-20,16.881670,16.881670,16.881670,101.290024,16.881670,0
2002-05-21,16.963329,16.963329,16.956671,101.740021,16.956671,1200
2002-05-22,16.975000,17.053329,16.975000,102.319977,17.053329,12000
2002-05-23,17.046671,17.046671,17.046671,102.280029,17.046671,600
2002-05-24,17.075001,17.075001,17.036671,102.270004,17.045000,2400
2002-05-28,16.933331,16.948330,16.916670,101.650017,16.941669,10800
2002-05-29,16.833330,16.833330,16.783331,100.699982,16.783331,1800
2002-05-30,16.711670,16.711670,16.420000,99.289978,16.548330,19800
2002-05-31,16.750000,16.763330,16.715000,100.290001,16.715000,5400
2002-06-03,16.691669,16.691669,16.360001,98.160004,16.360001,2400
2002-06-04,16.195000,16.218330,16.195000,97.309982,16.218330,1800
2002-06-05,16.218330,16.218330,16.218330,97.309982,16.218330,0
2002-06-06,16.056669,16.056669,16.056669,96.340012,16.056669,600
2002-06-07,16.000000,16.000000,16.000000,96.000000,16.000000,2400
2002-06-10,15.851670,15.851670,15.851670,95.110023,15.851670,600
2002-06-11,15.883330,15.908330,15.640000,93.840004,15.640000,1800
2002-06-12,15.666670,15.780000,15.666670,94.680000,15.780000,2400
2002-06-13,15.711670,15.711670,15.711670,94.270020,15.711670,1800
2002-06-14,15.611670,15.611670,15.611670,93.670013,15.611670,600
2002-06-17,15.955000,16.035000,15.955000,96.120003,16.020000,3000
2002-06-18,16.040001,16.081671,16.040001,96.490021,16.081671,6600
2002-06-19,16.081671,16.081671,16.081671,96.490021,16.081671,0
2002-06-20,16.021669,16.021669,16.021669,96.130020,16.021669,1800
2002-06-21,15.925000,15.925000,15.771670,94.630020,15.771670,1800
2002-06-24,15.881670,15.881670,15.881670,95.290024,15.881670,1200
2002-06-25,16.093330,16.093330,16.093330,96.559982,16.093330,600
2002-06-26,15.766670,15.766670,15.760000,94.559998,15.760000,1800
2002-06-27,15.850000,15.858330,15.850000,95.149979,15.858330,2400
2002-06-28,15.858330,15.858330,15.858330,95.149979,15.858330,0
2002-07-01,15.858330,15.858330,15.858330,95.149979,15.858330,0
2002-07-02,15.740000,15.740000,15.541670,93.259979,15.543330,3000
2002-07-03,15.418330,15.418330,15.325000,92.250000,15.375000,8400
2002-07-05,15.566670,15.633330,15.566670,93.799980,15.633330,3000
2002-07-08,15.881670,15.881670,15.778330,94.669983,15.778330,1200
2002-07-09,15.616670,15.616670,15.616670,93.700020,15.616670,600
2002-07-10,15.430000,15.430000,15.430000,92.580002,15.430000,600
2002-07-11,14.813330,14.813330,14.813330,88.879974,14.813330,1200
2002-07-12,14.813330,14.813330,14.813330,88.879974,14.813330,0
2002-07-15,14.813330,14.813330,14.813330,88.879974,14.813330,0
2002-07-16,14.076670,14.175000,14.076670,85.050003,14.175000,1800
2002-07-17,14.383330,14.383330,14.175000,85.050003,14.175000,1800
2002-07-18,14.280000,14.280000,14.225000,85.350006,14.225000,1800
2002-07-19,13.975000,13.975000,13.433330,80.599976,13.433330,3000
2002-07-22,12.641670,12.850000,12.636670,77.100006,12.850000,1800
2002-07-23,12.600000,12.600000,12.266670,73.600021,12.266670,9000
2002-07-24,12.033330,12.866670,12.016670,77.200020,12.866670,3600
2002-07-25,12.966670,13.058330,12.948330,77.689980,12.948330,4200
2002-07-26,12.841670,12.858330,12.825000,77.050018,12.841670,3600
2002-07-29,13.691670,13.691670,13.691670,82.150024,13.691670,600
2002-07-30,13.691670,13.770000,13.663330,81.979980,13.663330,2400
2002-07-31,13.608330,13.783330,13.608330,82.699982,13.783330,3600
2002-08-01,13.466670,13.466670,13.466670,80.800018,13.466670,600
2002-08-02,13.466670,13.466670,13.466670,80.800018,13.466670,0
2002-08-05,12.875000,12.875000,12.875000,77.250000,12.875000,13200
2002-08-06,13.200000,13.200000,13.183330,79.099976,13.183330,2400
2002-08-07,13.033330,13.033330,13.033330,78.199982,13.033330,600
2002-08-08,13.033330,13.033330,13.033330,78.199982,13.033330,0
2002-08-09,13.666670,13.900000,13.666670,83.399994,13.900000,22200
2002-08-12,13.775000,13.955000,13.775000,83.729996,13.955000,9000
2002-08-13,13.858330,13.911670,13.760000,82.559998,13.760000,8400
2002-08-14,13.793330,13.988330,13.640000,83.929977,13.988330,28200
2002-08-15,14.200000,14.368330,14.161670,86.149979,14.358330,60000
2002-08-16,14.216670,14.241670,14.108330,84.649979,14.108330,9000
2002-08-19,14.225000,14.225000,14.225000,85.350006,14.225000,6600
2002-08-20,14.083330,14.083330,14.041670,84.259979,14.043330,25800
2002-08-21,14.026670,14.236670,14.026670,85.420013,14.236670,90600
2002-08-22,14.416670,14.416670,14.416670,86.500015,14.416670,1800
2002-08-23,14.383330,14.383330,14.260000,85.729980,14.288330,92400
2002-08-26,14.308330,14.525000,14.308330,87.079987,14.513330,768600
2002-08-27,14.600000,14.600000,14.416670,86.520004,14.420000,48600
2002-08-28,14.278330,14.278330,14.225000,85.350006,14.225000,12000
2002-08-29,13.975000,13.990000,13.975000,83.899979,13.983330,49200
2002-08-30,13.983330,14.106670,13.983330,84.499985,14.083330,92400
2002-09-03,13.558330,13.608330,13.550000,81.300003,13.550000,13800
2002-09-04,13.533330,13.566670,13.533330,81.340019,13.556670,50400
2002-09-05,13.453330,13.471670,13.398330,80.399994,13.400000,93000
2002-09-06,13.725000,13.725000,13.663330,81.989998,13.665000,85800
2002-09-09,13.583330,13.756670,13.558330,82.540024,13.756670,5400
2002-09-10,13.881670,13.883330,13.841670,83.299980,13.883330,37200
2002-09-11,13.876670,13.876670,13.843330,83.059982,13.843330,193800
2002-09-12,13.775000,13.775000,13.623330,81.850021,13.641670,5400
2002-09-13,13.581670,13.666670,13.535000,81.989998,13.665000,220200
2002-09-16,13.583330,13.625000,13.516670,81.559982,13.593330,287400
2002-09-17,13.483330,13.483330,13.198330,79.189980,13.198330,20400
2002-09-18,13.183330,13.235000,13.053330,79.199997,13.200000,91800
2002-09-19,12.991670,13.036670,12.968330,78.000000,13.000000,8400
2002-09-20,12.916670,12.965000,12.875000,77.569984,12.928330,214200
2002-09-23,12.835000,12.835000,12.733330,76.399979,12.733330,241200
2002-09-24,12.591670,12.591670,12.448330,74.689980,12.448330,24000
2002-09-25,12.540000,12.716670,12.540000,76.300018,12.716670,144600
2002-09-26,12.885000,13.083330,12.883330,78.449997,13.075000,85200
2002-09-27,13.131670,13.180000,12.808330,76.849976,12.808330,102000
2002-09-30,12.515000,12.568330,12.515000,75.409981,12.568330,8400
2002-10-01,12.881670,13.140000,12.881670,78.840004,13.140000,151800
2002-10-02,13.001670,13.005000,12.860000,77.159996,12.860000,135600
2002-10-03,12.916670,12.940000,12.865000,77.370003,12.895000,27000
2002-10-04,12.708330,12.708330,12.668330,76.009979,12.668330,41400
2002-10-07,12.420000,12.420000,12.420000,74.520004,12.420000,8400
2002-10-08,12.468330,12.468330,12.141670,73.930016,12.321670,59400
2002-10-09,12.200000,12.200000,11.928330,71.580002,11.930000,80400
2002-10-10,11.950000,12.275000,11.850000,73.600021,12.266670,82800
2002-10-11,12.418330,12.591670,12.418330,75.400024,12.566670,10800
2002-10-14,12.691670,12.691670,12.651670,76.080002,12.680000,4200
2002-10-15,13.075000,13.181670,13.075000,79.000015,13.166670,21600
2002-10-16,13.083330,13.083330,12.991670,78.149994,13.025000,52800
2002-10-17,13.248330,13.375000,13.248330,80.250000,13.375000,46200
2002-10-18,13.233330,13.366670,13.233330,80.200020,13.366670,1800
2002-10-21,13.266670,13.450000,13.236670,80.530022,13.421670,3000
2002-10-22,13.071670,13.088330,13.071670,78.439980,13.073330,58800
2002-10-23,13.041670,13.261670,13.000000,79.399979,13.233330,108000
2002-10-24,13.276670,13.276670,13.050000,78.319984,13.053330,103200
2002-10-25,12.991670,13.033330,12.991670,78.120003,13.020000,101400
2002-10-28,13.050000,13.195000,12.983330,78.000000,13.000000,122400
2002-10-29,12.663330,12.663330,12.663330,75.979980,12.663330,600
2002-10-30,12.995000,13.023330,12.983330,78.000000,13.000000,104400
2002-10-31,13.051670,13.096670,12.900000,77.680016,12.946670,121800
2002-11-01,13.231670,13.233330,13.225000,79.350006,13.225000,14400
2002-11-04,13.225000,13.225000,13.225000,79.350006,13.225000,1800
2002-11-05,13.275000,13.275000,13.216670,79.300018,13.216670,251400
2002-11-06,13.250000,13.430000,13.230000,80.580002,13.430000,176400
2002-11-07,13.283330,13.283330,13.153330,78.919983,13.153330,257400
2002-11-08,13.223330,13.225000,13.158330,78.949982,13.158330,6000
2002-11-11,13.083330,13.083330,12.930000,77.580002,12.930000,4200
2002-11-12,12.925000,13.023330,12.916670,77.550003,12.925000,246600
2002-11-13,12.821670,12.900000,12.603330,75.619980,12.603330,16200
2002-11-14,12.883330,13.038330,12.883330,78.229980,13.038330,12000
2002-11-15,12.991670,13.025000,12.991670,78.149994,13.025000,1800
2002-11-18,13.208330,13.208330,13.133330,78.799980,13.133330,140400
2002-11-19,13.166670,13.208330,13.133330,78.799980,13.133330,3600
2002-11-20,13.116670,13.323330,13.113330,79.939980,13.323330,151800
2002-11-21,13.416670,13.533330,13.416670,81.199982,13.533330,4200
2002-11-22,13.400000,13.440000,13.335000,80.010002,13.335000,19800
2002-11-25,13.335000,13.398330,13.290000,80.389977,13.398330,15600
2002-11-26,13.200000,13.200000,13.058330,78.349976,13.058330,142200
2002-11-27,13.458330,13.473330,13.458330,80.839981,13.473330,131400
2002-11-29,13.558330,13.558330,13.526670,81.160019,13.526670,123600
2002-12-02,13.583330,13.608330,13.466670,81.649979,13.608330,116400
2002-12-03,13.671670,13.671670,13.593330,81.600006,13.600000,81600
2002-12-04,13.480000,13.480000,13.480000,80.879997,13.480000,3600
2002-12-05,13.600000,13.600000,13.563330,81.400024,13.566670,4800
2002-12-06,13.583330,13.656670,13.558330,81.940018,13.656670,14400
2002-12-09,13.633330,13.716670,13.410000,80.459999,13.410000,22200
2002-12-10,13.416670,13.583330,13.416670,81.499985,13.583330,23400
2002-12-11,13.580000,13.580000,13.516670,81.100021,13.516670,9600
2002-12-12,13.558330,13.723330,13.558330,82.339981,13.723330,27600
2002-12-13,13.708330,13.723330,13.601670,82.050003,13.675000,16200
2002-12-16,13.750000,13.925000,13.750000,83.550003,13.925000,366600
2002-12-17,14.000000,14.000000,13.810000,82.999985,13.833330,103200
2002-12-18,13.708330,13.730000,13.583330,81.700020,13.616670,60600
2002-12-19,13.616670,13.666670,13.503330,81.019981,13.503330,11400
2002-12-20,13.541670,13.741670,13.541670,82.450020,13.741670,18600
2002-12-23,13.791670,13.848330,13.731670,82.810020,13.801670,55800
2002-12-24,13.825000,13.825000,13.711670,82.399979,13.733330,9600
2002-12-26,13.693330,13.785000,13.656670,81.940018,13.656670,17400
2002-12-27,13.646670,13.646670,13.451670,81.049980,13.508330,61200
2002-12-30,13.508330,13.508330,13.486670,80.950020,13.491670,8400
2002-12-31,13.528330,13.565000,13.360000,81.389999,13.565000,17400
2003-01-02,13.631670,13.841670,13.601670,83.050018,13.841670,12600
2003-01-03,13.866670,13.866670,13.811670,82.999985,13.833330,9600
2003-01-06,13.908330,14.058330,13.908330,84.190018,14.031670,15600
2003-01-07,13.891670,13.891670,13.595000,81.700020,13.616670,46200
2003-01-08,13.500000,13.551670,13.411670,80.470016,13.411670,15600
2003-01-09,13.441670,13.603330,13.441670,81.619980,13.603330,2400
2003-01-10,13.600000,13.641670,13.600000,81.850021,13.641670,3600
2003-01-13,13.625000,13.625000,13.498330,81.439980,13.573330,18600
2003-01-14,13.600000,13.600000,13.500000,81.100021,13.516670,8400
2003-01-15,13.500000,13.608330,13.488330,81.580017,13.596670,13200
2003-01-16,13.583330,13.720000,13.583330,82.320000,13.720000,11400
2003-01-17,13.683330,13.700000,13.626670,81.829987,13.638330,4800
2003-01-21,13.483330,13.483330,13.283330,79.699982,13.283330,45000
2003-01-22,13.166670,13.290000,13.065000,79.590004,13.265000,50400
2003-01-23,13.233330,13.378330,13.233330,80.020020,13.336670,7200
2003-01-24,13.183330,13.226670,13.096670,78.619980,13.103330,36600
2003-01-27,12.900000,12.943330,12.668330,76.639977,12.773330,81000
2003-01-28,12.725000,12.900000,12.725000,77.399994,12.900000,310200
2003-01-29,12.833330,13.263330,12.833330,79.350006,13.225000,60600
2003-01-30,13.225000,13.273330,13.075000,78.449997,13.075000,21000
2003-01-31,12.900000,13.266670,12.900000,79.249985,13.208330,21000
2003-02-03,13.208330,13.275000,13.208330,79.630020,13.271670,25800
2003-02-04,13.218330,13.425000,13.218330,80.520004,13.420000,177000
2003-02-05,13.450000,13.458330,13.315000,80.100006,13.350000,19800
2003-02-06,13.225000,13.225000,13.090000,79.000015,13.166670,9600
2003-02-07,13.166670,13.185000,13.050000,78.300003,13.050000,13200
2003-02-10,13.050000,13.163330,13.050000,78.499985,13.083330,33600
2003-02-11,13.166670,13.166670,13.128330,78.899994,13.150000,1800
2003-02-12,13.100000,13.100000,12.883330,77.299980,12.883330,19800
2003-02-13,12.891670,12.900000,12.783330,76.849976,12.808330,15600
2003-02-14,12.891670,12.933330,12.891670,77.539978,12.923330,13200
2003-02-18,13.050000,13.186670,13.050000,78.720001,13.120000,4200
2003-02-19,13.148330,13.165000,13.148330,78.989998,13.165000,12000
2003-02-20,13.188330,13.190000,13.153330,78.919983,13.153330,2400
2003-02-21,13.166670,13.430000,13.166670,80.500015,13.416670,13800
2003-02-24,13.486670,13.516670,13.458330,81.000000,13.500000,15600
2003-02-25,13.510000,13.510000,13.341670,80.599976,13.433330,5400
2003-02-26,13.366670,13.393330,13.360000,80.359978,13.393330,4200
2003-02-27,13.440000,13.461670,13.353330,80.159996,13.360000,12600
2003-02-28,13.383330,13.456670,13.383330,80.740021,13.456670,4200
2003-03-03,13.523330,13.525000,13.465000,81.000000,13.500000,4800
2003-03-04,13.420000,13.443330,13.356670,80.140022,13.356670,426000
2003-03-05,13.441670,13.448330,13.400000,80.689980,13.448330,114600
2003-03-06,13.391670,13.431670,13.336670,80.290024,13.381670,19200
2003-03-07,13.316670,13.408330,13.285000,80.449982,13.408330,57000
2003-03-10,13.391670,13.391670,13.151670,78.919983,13.153330,16200
2003-03-11,13.150000,13.241670,13.105000,78.629997,13.105000,30600
2003-03-12,12.816670,12.816670,12.695000,76.840019,12.806670,330000
2003-03-13,12.925000,12.935000,12.868330,77.610001,12.935000,9000
2003-03-14,12.916670,12.976670,12.916670,77.710022,12.951670,8400
2003-03-17,13.041670,13.218330,13.041670,79.120026,13.186670,72600
2003-03-18,13.065000,13.311670,13.065000,79.870026,13.311670,7200
2003-03-19,13.375000,13.375000,13.305000,79.900024,13.316670,9000
2003-03-20,13.358330,13.496670,13.283330,80.980019,13.496670,93600
2003-03-21,13.466670,13.466670,13.385000,80.620026,13.436670,13200
2003-03-24,13.408330,13.408330,13.141670,78.850021,13.141670,59400
2003-03-25,13.235000,13.403330,13.235000,79.949997,13.325000,72000
2003-03-26,13.353330,13.353330,13.255000,79.529999,13.255000,12000
2003-03-27,13.213330,13.360000,13.213330,79.979996,13.330000,14400
2003-03-28,13.308330,13.308330,13.308330,79.849976,13.308330,600
2003-03-31,13.250000,13.285000,13.218330,79.330017,13.221670,145200
2003-04-01,13.350000,13.448330,13.350000,80.689980,13.448330,21600
2003-04-02,13.356670,13.385000,13.356670,80.309998,13.385000,3000
2003-04-03,13.441670,13.441670,13.235000,79.450020,13.241670,73200
2003-04-04,13.300000,13.356670,13.266670,79.830002,13.305000,61800
2003-04-07,13.366670,13.438330,13.265000,79.590004,13.265000,129000
2003-04-08,13.191670,13.223330,13.170000,79.050003,13.175000,20400
2003-04-09,13.243330,13.243330,13.166670,79.219978,13.203330,3600
2003-04-10,13.213330,13.300000,13.213330,79.800003,13.300000,3000
2003-04-11,13.325000,13.325000,13.210000,79.630020,13.271670,10800
2003-04-14,13.265000,13.310000,13.265000,79.860001,13.310000,7200
2003-04-15,13.306670,13.365000,13.305000,80.190002,13.365000,15000
2003-04-16,13.283330,13.315000,13.225000,79.399979,13.233330,12600
2003-04-17,13.371670,13.460000,13.371670,80.760002,13.460000,7200
2003-04-21,13.466670,13.541670,13.466670,81.090004,13.515000,18600
2003-04-22,13.565000,13.711670,13.565000,82.150024,13.691670,39600
2003-04-23,13.716670,13.731670,13.600000,82.090019,13.681670,490200
2003-04-24,13.583330,13.646670,13.535000,81.469978,13.578330,49800
2003-04-25,13.396670,13.436670,13.396670,80.500015,13.416670,10800
2003-04-28,13.426670,13.503330,13.426670,80.839981,13.473330,1800
2003-04-29,13.450000,13.493330,13.353330,80.190002,13.365000,7800
2003-04-30,13.325000,13.455000,13.325000,80.449982,13.408330,15600
2003-05-01,13.473330,13.473330,13.371670,80.389977,13.398330,21000
2003-05-02,13.485000,13.691670,13.485000,82.090019,13.681670,23400
2003-05-05,13.703330,13.785000,13.703330,82.649994,13.775000,81000
2003-05-06,13.873330,13.896670,13.801670,82.810020,13.801670,4200
2003-05-07,13.808330,13.916670,13.771670,83.500015,13.916670,18000
2003-05-08,13.825000,13.963330,13.793330,83.290024,13.881670,84000
2003-05-09,13.916670,14.006670,13.890000,84.040024,14.006670,6000
2003-05-12,14.041670,14.206670,14.041670,84.949982,14.158330,14400
2003-05-13,14.145000,14.255000,14.140000,85.529999,14.255000,40800
2003-05-14,14.275000,14.288330,14.213330,85.729980,14.288330,9000
2003-05-15,14.358330,14.358330,14.310000,85.979996,14.330000,5400
2003-05-16,14.371670,14.390000,14.351670,86.340004,14.390000,8400
2003-05-19,14.316670,14.316670,14.250000,85.500000,14.250000,26400
2003-05-20,14.291670,14.298330,14.141670,85.060020,14.176670,9600
2003-05-21,14.348330,14.561670,14.348330,87.370026,14.561670,2400
2003-05-22,14.550000,14.576670,14.523330,87.439980,14.573330,7800
2003-05-23,14.563330,14.656670,14.563330,87.940018,14.656670,12000
2003-05-27,14.566670,14.930000,14.566670,89.580002,14.930000,19200
2003-05-28,14.850000,14.851670,14.743330,88.789978,14.798330,10800
2003-05-29,14.766670,14.766670,14.671670,88.060020,14.676670,15000
2003-05-30,14.683330,14.840000,14.683330,89.029984,14.838330,15600
2003-06-02,14.941670,15.058330,14.941670,90.040024,15.006670,19200
2003-06-03,15.000000,15.036670,14.928330,90.220016,15.036670,253200
2003-06-04,15.000000,15.220000,15.000000,91.219978,15.203330,27600
2003-06-05,15.091670,15.241670,15.085000,91.450020,15.241670,111600
2003-06-06,15.233330,15.318330,15.233330,91.540024,15.256670,250800
2003-06-09,15.080000,15.098330,15.035000,90.499985,15.083330,14400
2003-06-10,15.186670,15.186670,15.101670,91.090019,15.181670,25800
2003-06-11,15.233330,15.603330,15.233330,93.619980,15.603330,371400
2003-06-12,15.608330,15.660000,15.460000,93.169983,15.528330,105000
2003-06-13,15.321670,15.321670,15.216670,91.639977,15.273330,11400
2003-06-16,15.250000,15.291670,15.160000,91.750015,15.291670,30600
2003-06-17,15.166670,15.251670,15.166670,91.210022,15.201670,15000
2003-06-18,15.141670,15.145000,15.123330,90.760017,15.126670,2400
2003-06-19,15.121670,15.216670,15.101670,90.979980,15.163330,15000
2003-06-20,15.190000,15.190000,15.071670,90.589981,15.098330,13200
2003-06-23,15.018330,15.018330,14.913330,89.890022,14.981670,26400
2003-06-24,14.978330,14.991670,14.911670,89.710022,14.951670,7200
2003-06-25,14.950000,15.110000,14.950000,90.000000,15.000000,25800
2003-06-26,14.883330,14.923330,14.871670,89.539978,14.923330,12000
2003-06-27,14.886670,14.968330,14.833330,88.999985,14.833330,11400
2003-06-30,14.833330,14.920000,14.786670,89.200020,14.866670,18000
